0,		0.69,	53.12,	0.69,	2.30
6700,	0.68,	56.25,	0.65,	0.01
6800,	0.71,	53.12,	0.75,	0.00
6900,	0.74,	37.50,	0.70,	0.00
7000,	0.70,	46.88,	0.73,	0.00
7100,	0.73,	34.38,	0.70,	0.00
7200,	0.69,	56.25,	0.69,	0.12
7300,	0.68,	62.50,	0.74,	0.00
7400,	0.69,	50.00,	0.66,	0.00
7500,	0.74,	37.50,	0.76,	0.00
7600,	0.72,	46.88,	0.75,	0.00
7700,	0.71,	50.00,	0.72,	0.00
7800,	0.72,	31.25,	0.72,	0.00
7900,	0.77,	34.38,	0.73,	0.00
8000,	0.72,	46.88,	0.73,	0.00
8100,	0.67,	59.38,	0.72,	0.00
8200,	0.68,	50.00,	0.72,	0.06
8300,	0.70,	62.50,	0.73,	0.00
8400,	0.72,	50.00,	0.74,	0.00
8500,	0.74,	37.50,	0.74,	0.00
8600,	0.70,	50.00,	0.81,	0.00
8700,	0.73,	43.75,	0.72,	-0.00
8800,	0.71,	43.75,	0.81,	0.11
8900,	0.71,	43.75,	0.76,	-0.00
9000,	0.71,	40.62,	0.77,	0.00
9100,	0.66,	53.12,	0.82,	0.00
9200,	0.71,	53.12,	0.70,	0.58
9300,	0.67,	59.38,	0.76,	-0.00
9400,	0.64,	68.75,	0.76,	0.00
9500,	0.65,	53.12,	0.79,	-0.00
9600,	0.64,	56.25,	0.76,	0.47
9700,	0.67,	62.50,	0.78,	-0.00
9800,	0.64,	68.75,	0.78,	-0.00
9900,	0.68,	56.25,	0.80,	0.16
10000,	0.64,	71.88,	0.77,	0.00
10100,	0.69,	53.12,	0.71,	-0.00
10200,	0.69,	59.38,	0.63,	0.00
10300,	0.66,	59.38,	0.74,	-0.00
10400,	0.60,	78.12,	0.89,	0.58
10500,	0.59,	71.88,	0.75,	-0.00
10600,	0.64,	59.38,	0.78,	-0.00
10700,	0.60,	62.50,	0.76,	-0.00
10800,	0.58,	71.88,	0.77,	0.00
10900,	0.63,	68.75,	0.82,	-0.00
11000,	0.73,	46.88,	0.85,	0.05
11100,	0.51,	81.25,	0.96,	-0.00
11200,	0.53,	78.12,	0.79,	0.13
11300,	0.65,	68.75,	0.77,	0.00
11400,	0.60,	71.88,	0.94,	0.58
11500,	0.62,	56.25,	0.87,	-0.00
11600,	0.69,	59.38,	0.99,	0.00
11700,	0.59,	65.62,	0.88,	0.00
11800,	0.65,	53.12,	0.91,	-0.00
11900,	0.57,	68.75,	0.91,	-0.00
12000,	0.50,	81.25,	1.13,	-0.00
12100,	0.60,	68.75,	0.92,	0.44
12200,	0.67,	56.25,	0.85,	-0.00
12300,	0.55,	71.88,	0.87,	-0.00
12400,	0.66,	71.88,	0.85,	0.00
12500,	0.57,	68.75,	0.87,	0.00
12600,	0.62,	71.88,	0.76,	-0.00
12700,	0.63,	68.75,	0.79,	-0.00
12800,	0.68,	65.62,	0.91,	-0.00
12900,	0.60,	68.75,	0.77,	0.00
13000,	0.71,	46.88,	0.70,	0.85
13100,	0.65,	62.50,	0.82,	0.05
13200,	0.63,	59.38,	0.95,	0.98
13300,	0.65,	65.62,	0.89,	-0.00
13400,	0.70,	50.00,	0.81,	-0.00
13500,	0.59,	81.25,	0.80,	-0.00
13600,	0.79,	40.62,	0.88,	0.00
13700,	0.73,	53.12,	0.86,	0.03
13800,	0.71,	59.38,	0.77,	0.00
13900,	0.72,	43.75,	0.65,	-0.00
14000,	0.66,	75.00,	0.78,	-0.00
14100,	0.70,	46.88,	0.77,	-0.00
14200,	0.73,	46.88,	0.76,	0.00
14300,	0.76,	46.88,	0.75,	-0.00
14400,	0.63,	71.88,	0.79,	-0.00
14500,	0.72,	50.00,	0.80,	-0.00
14600,	0.66,	56.25,	0.84,	-0.00
14700,	0.70,	56.25,	0.76,	-0.00
14800,	0.68,	53.12,	0.75,	0.00
14900,	0.72,	40.62,	0.76,	0.00
15000,	0.74,	53.12,	0.72,	-0.00
15100,	0.67,	59.38,	0.73,	0.00
15200,	0.60,	68.75,	1.01,	0.58
15300,	0.71,	56.25,	0.92,	-0.00
15400,	0.72,	56.25,	0.87,	-0.00
15500,	0.66,	46.88,	0.84,	0.14
15600,	0.69,	53.12,	0.93,	-0.00
15700,	0.60,	71.88,	0.84,	0.00
15800,	0.65,	62.50,	0.74,	0.00
15900,	0.65,	68.75,	0.79,	-0.00
16000,	0.64,	62.50,	0.81,	-0.00
16100,	0.66,	56.25,	0.85,	-0.00
16200,	0.66,	65.62,	0.80,	-0.00
16300,	0.64,	68.75,	0.84,	-0.00
16400,	0.74,	46.88,	0.77,	-0.00
16500,	0.64,	65.62,	0.84,	-0.00
16600,	0.61,	65.62,	0.71,	0.00
16700,	0.59,	71.88,	0.85,	0.00
16800,	0.57,	81.25,	0.79,	-0.00
16900,	0.61,	65.62,	0.87,	0.00
17000,	0.70,	46.88,	0.78,	-0.00
17100,	0.66,	62.50,	0.71,	0.00
17200,	0.70,	46.88,	0.81,	-0.00
17300,	0.66,	68.75,	0.76,	0.00
17400,	0.68,	62.50,	0.73,	-0.00
17500,	0.69,	56.25,	0.74,	0.03
17600,	0.66,	59.38,	0.84,	-0.00
17700,	0.64,	68.75,	0.74,	-0.00
17800,	0.66,	68.75,	0.82,	-0.00
17900,	0.68,	53.12,	0.72,	0.58
18000,	0.64,	78.12,	0.77,	-0.00
18100,	0.62,	62.50,	0.73,	0.00
18200,	0.70,	50.00,	0.66,	-0.00
18300,	0.74,	53.12,	0.70,	0.61
18400,	0.74,	53.12,	0.80,	-0.00
18500,	0.70,	43.75,	0.76,	-0.00
18600,	0.77,	46.88,	0.76,	0.13
18700,	0.66,	62.50,	0.88,	-0.00
18800,	0.69,	56.25,	0.96,	0.10
18900,	0.70,	40.62,	0.80,	-0.00
19000,	0.67,	62.50,	0.75,	-0.00
19100,	0.67,	50.00,	0.91,	-0.00
19200,	0.72,	50.00,	0.79,	0.00
19300,	0.69,	59.38,	0.79,	0.00
19400,	0.74,	43.75,	0.79,	-0.00
19500,	0.72,	34.38,	0.77,	0.00
19600,	0.77,	34.38,	0.74,	0.00
19700,	0.82,	37.50,	0.77,	-0.00
19800,	0.77,	18.75,	0.78,	-0.00
19900,	0.78,	28.12,	0.85,	-0.00
