176,	0.781728,	93.75,	84.38,	12.286071
177,	0.683481,	93.75,	84.38,	12.000537
178,	1.795232,	90.62,	59.38,	14.557768
179,	0.712277,	93.75,	84.38,	15.637785
180,	2.897039,	65.62,	56.25,	16.080101
181,	0.495878,	100.00,	90.62,	14.795411
182,	0.743681,	96.88,	81.25,	12.670666
183,	1.178076,	93.75,	78.12,	12.055908
184,	1.119747,	84.38,	78.12,	15.391337
185,	0.504192,	100.00,	84.38,	14.781946
186,	0.539621,	93.75,	90.62,	11.939744
187,	1.114665,	87.50,	81.25,	15.222223
188,	0.923884,	93.75,	75.00,	14.933803
189,	1.976457,	62.50,	50.00,	11.668907
190,	1.110054,	75.00,	81.25,	8.898463
191,	0.486823,	100.00,	84.38,	11.292226
192,	0.413252,	96.88,	90.62,	11.743235
193,	0.503602,	96.88,	87.50,	10.109775
194,	0.521176,	96.88,	87.50,	11.012082
195,	0.542901,	96.88,	87.50,	10.604475
196,	0.288354,	96.88,	96.88,	10.647894
197,	0.549356,	96.88,	84.38,	10.442833
198,	0.212821,	100.00,	96.88,	10.187311
199,	0.755947,	93.75,	78.12,	9.715940
200,	0.965372,	87.50,	81.25,	11.650703
201,	0.516176,	96.88,	90.62,	11.676250
202,	0.270068,	100.00,	93.75,	10.625997
203,	0.649549,	96.88,	87.50,	10.065554
204,	0.154792,	100.00,	100.00,	9.349216
205,	1.306655,	87.50,	68.75,	10.234609
206,	1.505000,	68.75,	84.38,	17.141918
207,	0.568172,	96.88,	84.38,	20.492783
208,	1.326466,	90.62,	84.38,	16.750380
209,	0.906053,	90.62,	87.50,	13.567283
210,	0.754362,	93.75,	87.50,	10.088119
211,	0.678544,	96.88,	90.62,	9.621418
212,	0.777256,	90.62,	84.38,	10.037904
213,	0.527852,	96.88,	93.75,	10.168790
214,	0.780788,	96.88,	78.12,	12.236452
215,	0.783546,	93.75,	78.12,	11.549280
216,	0.958423,	90.62,	84.38,	11.826559
217,	1.767307,	62.50,	71.88,	11.141189
218,	0.532031,	93.75,	90.62,	10.200556
219,	0.813067,	93.75,	81.25,	10.223974
220,	0.785212,	93.75,	87.50,	10.186124
221,	0.662650,	96.88,	78.12,	10.222269
222,	0.456857,	100.00,	87.50,	10.536595
223,	0.724890,	93.75,	87.50,	10.826838
224,	0.696713,	96.88,	84.38,	13.480553
225,	0.230703,	100.00,	96.88,	13.622900
226,	0.517542,	96.88,	93.75,	11.173167
227,	0.609318,	93.75,	87.50,	11.780132
228,	0.689922,	87.50,	84.38,	11.410025
229,	0.607283,	100.00,	87.50,	11.056003
230,	0.473218,	93.75,	84.38,	11.749208
231,	0.856909,	93.75,	84.38,	10.272062
232,	0.700695,	90.62,	87.50,	12.202442
233,	0.728109,	90.62,	81.25,	11.314429
234,	0.598672,	93.75,	90.62,	10.934556
235,	0.192086,	100.00,	96.88,	11.254713
236,	0.459023,	100.00,	87.50,	11.445899
237,	0.960309,	90.62,	81.25,	11.720398
238,	0.693799,	100.00,	81.25,	12.074591
239,	0.400120,	100.00,	90.62,	10.937291
240,	0.176861,	100.00,	100.00,	10.604107
241,	0.609388,	100.00,	87.50,	11.801677
242,	0.527621,	96.88,	87.50,	12.131352
243,	0.494903,	96.88,	93.75,	12.654829
244,	0.522230,	100.00,	90.62,	11.978184
245,	0.300433,	100.00,	96.88,	12.075985
246,	0.376090,	100.00,	87.50,	11.591640
247,	0.849232,	93.75,	75.00,	10.898099
248,	0.569792,	96.88,	87.50,	11.069169
249,	0.797417,	90.62,	87.50,	12.392546
250,	1.447662,	56.25,	62.50,	9.204632
251,	1.059022,	100.00,	84.38,	9.650118
