143,1.310154,87.50,65.62,7.079379
144,1.227927,93.75,81.25,7.413011
145,0.942031,90.62,81.25,8.046499
146,0.737266,96.88,87.50,7.982973
147,0.995158,87.50,75.00,7.431993
148,0.980871,93.75,81.25,7.628859
149,1.243853,87.50,71.88,7.066118
150,1.153623,78.12,75.00,7.882804
151,1.927983,56.25,65.62,7.430828
152,1.011826,87.50,81.25,7.888178
153,1.431507,78.12,75.00,7.646988
154,2.099639,68.75,68.75,6.993343
155,1.320465,78.12,78.12,6.902100
156,1.559991,68.75,71.88,7.842149
157,1.542042,75.00,71.88,8.075214
158,1.003339,90.62,75.00,8.947667
159,1.432312,78.12,71.88,8.522955
160,0.973997,81.25,84.38,9.077808
161,1.246366,81.25,75.00,8.931837
162,0.766457,87.50,87.50,8.520193
163,1.263216,90.62,71.88,7.686428
164,1.740879,65.62,59.38,8.078594
165,1.349902,75.00,75.00,7.805130
166,1.384230,65.62,75.00,7.845479
167,1.334445,78.12,71.88,7.775833
168,1.346059,68.75,78.12,7.458932
169,1.635072,71.88,65.62,7.188262
170,1.797772,71.88,68.75,7.578136
171,1.058609,90.62,78.12,8.953148
172,0.965580,87.50,81.25,9.010677
173,0.967090,81.25,78.12,8.410905
174,1.143215,84.38,75.00,7.647611
175,1.851195,56.25,62.50,6.266546
176,1.510742,71.88,71.88,7.789906
177,1.267852,81.25,78.12,7.010884
178,1.729284,68.75,56.25,6.832255
179,1.396866,62.50,71.88,7.396409
180,1.402800,56.25,71.88,7.346400
181,1.332601,68.75,78.12,7.007286
182,1.255395,84.38,71.88,7.461508
183,1.359138,75.00,71.88,7.659671
184,1.316001,68.75,87.50,7.160703
185,2.034618,71.88,65.62,7.324169
186,1.776817,59.38,65.62,6.999454
187,1.861263,59.38,68.75,6.055654
188,2.193364,43.75,65.62,5.925495
189,1.696116,68.75,71.88,6.879270
190,2.032518,37.50,65.62,6.642935
191,2.727399,34.38,56.25,6.184940
192,1.646314,65.62,75.00,5.485047
193,1.569189,75.00,71.88,6.065701
194,1.275386,75.00,75.00,7.074842
195,1.697517,59.38,62.50,6.667821
196,1.683317,46.88,71.88,6.809088
197,1.587239,65.62,62.50,7.876053
198,1.438484,68.75,75.00,6.793866
199,1.350798,78.12,71.88,7.007188
200,1.723367,75.00,62.50,7.279581
201,1.202642,84.38,75.00,7.555119
202,1.265330,78.12,71.88,6.905693
203,1.107672,81.25,84.38,9.067042
204,1.674347,65.62,71.88,7.981191
205,1.430602,81.25,71.88,7.791021
206,1.240701,78.12,75.00,7.309264
207,1.191370,90.62,68.75,8.124402
208,1.111433,81.25,81.25,7.470403
209,1.047178,84.38,84.38,9.051020
210,1.147907,87.50,75.00,8.560066
211,1.039597,84.38,75.00,7.390735
212,1.103729,71.88,84.38,8.697826
213,1.927853,56.25,56.25,6.692135
214,2.287962,53.12,53.12,6.961494
215,2.011550,50.00,62.50,7.538294
216,1.895298,56.25,62.50,7.717370
217,1.822739,59.38,68.75,6.779778
218,2.292485,43.75,68.75,6.134611
219,2.766485,34.38,62.50,6.021187
220,1.746371,53.12,65.62,6.472712
221,2.536051,21.88,56.25,5.718362
222,2.777658,15.62,53.12,5.966136
223,2.114329,43.75,65.62,5.622153
224,2.176799,34.38,68.75,5.108857
225,2.414502,34.38,59.38,3.976084
226,3.843367,18.75,18.75,4.108097
227,2.819118,31.25,56.25,4.208729
228,2.488286,18.75,62.50,4.933610
229,2.137527,31.25,65.62,4.800201
230,2.852294,40.62,40.62,5.310678
231,3.195357,28.12,40.62,4.504485
232,2.612449,18.75,50.00,4.962274
233,2.830796,31.25,37.50,5.014293
234,2.343401,34.38,59.38,5.610091
235,2.358342,34.38,56.25,5.638750
236,2.753134,21.88,59.38,5.243329
237,2.210361,34.38,62.50,5.497874
238,1.894344,59.38,65.62,5.790495
239,2.610958,34.38,59.38,6.141114
240,1.749523,59.38,71.88,6.128867
241,1.966610,34.38,71.88,5.995687
242,2.129596,50.00,62.50,4.676275
243,1.917850,43.75,71.88,5.871557
244,1.771165,40.62,68.75,6.330502
245,1.966836,53.12,65.62,5.711454
246,2.558386,12.50,68.75,4.782192
247,1.853935,25.00,75.00,5.664981
248,1.627736,50.00,81.25,5.767675
249,1.866665,43.75,65.62,5.785586
250,1.864831,31.25,68.75,6.002663
251,1.911570,56.25,65.62,6.522448
252,1.832767,37.50,81.25,5.966142
253,2.097953,21.88,56.25,5.220443
254,2.875759,25.00,53.12,6.137452
255,2.138874,25.00,65.62,6.609931
256,1.669687,31.25,75.00,6.027194
257,2.158303,31.25,81.25,5.120222
258,2.228012,21.88,65.62,5.172795
259,1.761780,40.62,68.75,5.325532
260,1.650798,46.88,62.50,5.314466
261,1.677353,28.12,68.75,6.211703
262,1.789210,56.25,65.62,6.197713
263,2.129658,59.38,62.50,6.595756
264,1.640662,56.25,75.00,6.246435
265,1.672251,50.00,81.25,5.752510
266,1.507130,56.25,78.12,6.138202
267,1.413196,62.50,78.12,6.151890
268,1.662582,34.38,71.88,6.096794
269,2.212076,43.75,65.62,5.816992
270,1.661649,31.25,78.12,4.989731
271,1.613878,43.75,78.12,6.091036
272,1.794696,37.50,62.50,5.162037
273,1.596900,43.75,78.12,5.917997
274,1.681267,34.38,71.88,6.436836
275,1.811431,53.12,68.75,6.121246
276,1.852453,46.88,84.38,6.060188
277,1.393808,62.50,81.25,5.676827
278,1.864836,53.12,56.25,6.217034
279,1.312240,62.50,81.25,6.253016
280,1.080283,65.62,84.38,6.463935
281,1.734338,50.00,68.75,5.702651
282,1.803021,53.12,65.62,6.056426
283,1.526627,65.62,81.25,5.885968
284,1.653405,68.75,78.12,5.755096
285,1.527046,62.50,68.75,6.693327
286,1.448427,71.88,81.25,6.205054
287,1.260049,75.00,71.88,6.019323
288,1.373013,56.25,78.12,5.518860
289,1.748502,53.12,65.62,5.953660
290,1.437845,62.50,84.38,6.480014
291,1.147727,65.62,87.50,6.241340
292,1.903452,43.75,62.50,5.978405
293,1.882436,50.00,62.50,7.033731
294,1.285414,59.38,81.25,7.450612
295,1.395213,59.38,75.00,7.585093
296,1.353809,84.38,71.88,6.797046
297,1.409033,62.50,75.00,7.105094
298,1.368146,71.88,68.75,6.837012
299,1.404914,59.38,71.88,6.060632
300,1.243873,68.75,71.88,6.221512
301,1.754967,46.88,68.75,6.495822
302,1.564710,56.25,65.62,5.818402
303,1.716019,50.00,75.00,5.849731
304,1.752996,50.00,62.50,5.455190
305,1.659318,43.75,71.88,4.730065
306,1.375329,53.12,75.00,6.353255
307,1.784520,46.88,62.50,5.807008
308,1.777182,53.12,68.75,5.734982
309,1.917081,37.50,65.62,5.733519
310,1.786142,50.00,75.00,5.753973
311,1.649472,71.88,65.62,7.228112
312,1.744043,40.62,71.88,6.266646
313,2.055558,37.50,65.62,5.580571
314,1.770124,37.50,65.62,4.743705
315,1.706200,50.00,71.88,5.515470
316,1.807406,40.62,68.75,5.497272
317,1.744921,40.62,78.12,5.321338
318,1.914770,50.00,56.25,5.270651
319,1.695959,40.62,68.75,5.083629
320,2.115965,21.88,59.38,4.160830
321,1.962660,28.12,50.00,4.508973
322,2.023525,43.75,59.38,5.188616
323,2.052012,34.38,59.38,5.483524
324,1.393914,65.62,81.25,4.608289
325,2.075763,53.12,62.50,4.655694
326,1.313716,53.12,78.12,4.710939
327,1.535022,68.75,75.00,4.932596
328,1.461530,50.00,78.12,4.907929
329,1.439053,78.12,84.38,4.250973
330,1.237167,50.00,81.25,4.576334
331,1.236925,62.50,90.62,4.701126
332,1.719312,50.00,62.50,5.026656
333,1.350880,43.75,81.25,4.629759
334,1.675616,50.00,65.62,4.295265
335,1.597289,56.25,65.62,3.740834
336,1.544806,62.50,68.75,4.573114
337,2.059793,40.62,62.50,4.094225
338,2.043209,53.12,59.38,4.966240
339,1.763170,56.25,62.50,4.779273
340,1.928626,40.62,56.25,5.325515
341,1.500772,50.00,75.00,5.165901
342,1.520133,50.00,71.88,5.418585
343,1.586872,59.38,71.88,4.795792
344,1.981655,40.62,62.50,5.206835
345,1.534992,43.75,75.00,5.017731
346,1.652272,56.25,71.88,4.357425
347,1.298744,46.88,81.25,5.116256
348,1.622400,53.12,75.00,4.741490
349,1.931851,50.00,68.75,4.579121
350,2.123003,68.75,65.62,4.403854
351,1.729323,50.00,62.50,4.184064
352,1.341832,56.25,78.12,5.689881
353,1.257648,59.38,75.00,4.887201
354,1.107625,68.75,84.38,3.995043
355,1.338714,62.50,81.25,4.996319
356,1.438456,62.50,68.75,4.432101
357,2.102937,50.00,46.88,5.426201
358,1.985324,56.25,62.50,5.838376
359,1.179734,78.12,71.88,5.681759
360,1.188869,84.38,71.88,6.424333
361,1.322819,59.38,78.12,5.004389
362,1.301615,65.62,84.38,6.006282
363,1.711117,53.12,75.00,4.660764
364,1.502652,65.62,65.62,4.898583
365,1.521858,59.38,68.75,4.882314
366,1.840114,46.88,71.88,4.145283
367,1.409460,53.12,78.12,4.801198
368,1.883271,40.62,65.62,4.283687
369,1.922390,46.88,62.50,4.908333
370,1.424442,62.50,81.25,4.193682
371,1.239504,59.38,78.12,4.139677
372,1.950477,43.75,56.25,4.754176
373,1.542065,53.12,68.75,5.602669
374,1.821416,56.25,56.25,4.604907
375,1.522398,65.62,71.88,4.854126
376,1.728269,40.62,62.50,5.881016
377,1.300019,68.75,84.38,5.380309
378,1.685553,59.38,68.75,4.595900
379,1.618431,62.50,75.00,4.683410
380,1.471282,53.12,78.12,5.011592
381,1.336326,50.00,68.75,4.993097
382,1.966492,53.12,50.00,4.196372
383,1.868519,56.25,62.50,4.404653
384,1.532522,46.88,75.00,4.800085
385,1.661849,62.50,68.75,5.833576
386,2.149877,56.25,65.62,5.315344
387,1.279820,53.12,84.38,4.308733
388,1.759982,37.50,68.75,4.450334
389,2.002437,53.12,62.50,4.817894
390,1.212845,62.50,75.00,5.121354
391,1.578613,43.75,71.88,4.984883
392,1.187747,78.12,78.12,4.847310
393,1.892433,56.25,59.38,5.179414
394,1.391958,50.00,71.88,5.270278
395,1.611640,62.50,71.88,5.088428
396,1.923025,65.62,59.38,4.777307
397,1.705124,50.00,62.50,5.274379
398,1.481650,46.88,81.25,3.921501
399,1.393331,75.00,71.88,5.051526
400,1.538957,59.38,68.75,4.376869
401,1.596902,71.88,68.75,4.498327
402,1.373386,62.50,81.25,4.855227
403,1.370373,56.25,84.38,5.539502
404,1.502034,59.38,75.00,4.506284
405,1.528421,78.12,68.75,4.451720
406,2.130804,56.25,56.25,4.726472
407,2.076011,56.25,53.12,4.940705
408,2.208202,43.75,50.00,3.900535
409,1.505547,28.12,81.25,4.029469
410,1.864437,65.62,56.25,4.075102
411,1.517672,59.38,78.12,5.017624
412,1.581364,62.50,59.38,4.288551
413,1.311967,56.25,81.25,4.033241
414,1.568282,50.00,65.62,4.657875
415,1.688914,68.75,65.62,3.987960
416,1.349181,71.88,71.88,3.802449
417,1.449020,75.00,65.62,4.843453
418,1.469411,75.00,75.00,4.205707
419,1.641498,81.25,75.00,3.414480
420,1.402474,62.50,81.25,4.723487
421,1.913983,43.75,65.62,4.348166
422,1.692168,59.38,59.38,3.975490
423,1.313804,68.75,78.12,3.808418
424,1.447374,65.62,65.62,3.759476
425,1.148557,62.50,68.75,5.091179
426,1.365817,71.88,62.50,4.987176
427,1.460103,62.50,78.12,4.514427
428,1.556732,56.25,75.00,4.429506
429,2.049959,28.12,62.50,3.500096
430,1.325204,59.38,84.38,4.408883
431,1.201395,62.50,78.12,3.879843
432,1.543337,65.62,75.00,4.362613
433,1.410230,50.00,78.12,4.274983
434,1.646100,46.88,65.62,4.694355
435,2.117055,43.75,59.38,3.855727
436,1.875125,71.88,59.38,4.255387
437,1.959237,46.88,53.12,4.312331
438,1.539783,46.88,68.75,4.391621
439,1.865728,40.62,62.50,4.249672
440,1.870923,56.25,62.50,3.560685
441,1.355956,50.00,71.88,4.155400
442,1.755593,59.38,71.88,3.277956
443,1.550311,59.38,65.62,4.213077
444,2.439341,50.00,50.00,4.020907
445,1.647740,71.88,68.75,3.690642
446,1.788114,50.00,53.12,3.780048
447,1.897799,37.50,46.88,4.158494
448,1.538441,71.88,65.62,3.942621
449,1.449619,68.75,78.12,3.855322
450,1.813066,46.88,53.12,3.471061
451,1.646579,59.38,65.62,3.722426
452,1.263235,75.00,78.12,4.018675
453,1.727910,53.12,59.38,3.664268
454,1.819119,40.62,62.50,2.968113
455,1.942573,53.12,59.38,3.657005
456,1.437283,56.25,78.12,3.432723
457,1.599825,65.62,75.00,3.417689
458,1.398684,59.38,65.62,3.405271
459,1.970023,40.62,46.88,3.535476
460,2.568293,50.00,40.62,4.222100
461,2.087179,62.50,50.00,2.827130
462,1.586367,65.62,59.38,3.840418
463,1.993253,40.62,53.12,3.085530
464,2.118725,43.75,43.75,3.834774
465,2.026468,56.25,50.00,2.956927
466,2.238364,46.88,53.12,2.953377
467,1.339680,53.12,84.38,4.487048
468,2.124220,53.12,50.00,3.103757
469,1.701882,65.62,68.75,3.458631
470,1.853677,59.38,71.88,3.643832
471,2.168108,62.50,56.25,3.548566
472,1.799811,59.38,59.38,3.231450
473,1.484138,65.62,68.75,3.054751
474,1.582473,56.25,68.75,3.221908
475,1.630390,53.12,56.25,3.052510
476,1.710287,56.25,46.88,3.429559
477,2.088984,46.88,53.12,3.465364
478,2.021843,46.88,43.75,3.694984
479,1.835338,62.50,62.50,3.122868
480,1.581060,59.38,56.25,4.195889
481,1.874242,40.62,59.38,4.111749
482,1.985481,46.88,40.62,3.563982
483,2.008368,59.38,50.00,3.730189
484,2.065045,46.88,56.25,3.447024
485,2.299497,62.50,50.00,2.895978
486,2.182922,43.75,43.75,3.114452
487,1.823032,62.50,53.12,3.137558
488,1.982829,46.88,53.12,3.643508
489,1.880662,59.38,62.50,3.855966
490,2.347591,37.50,56.25,3.055874
491,1.806818,53.12,68.75,3.369655
492,1.642836,56.25,59.38,3.372332
493,1.536209,81.25,65.62,3.240646
494,1.678900,62.50,68.75,3.499005
495,1.999810,62.50,46.88,2.886863
496,1.566566,53.12,75.00,3.198446
497,1.827336,59.38,50.00,3.218862
498,1.970731,53.12,56.25,3.772417
499,2.027869,40.62,56.25,3.136029
500,1.568411,65.62,62.50,3.259081
501,1.555394,46.88,78.12,3.650169
502,2.180044,40.62,37.50,2.762664
503,1.796206,46.88,62.50,3.036334
504,1.719046,37.50,62.50,3.372822
505,1.752795,56.25,59.38,2.700597
506,1.541530,50.00,62.50,3.115310
507,1.837119,53.12,53.12,2.996773
508,1.694625,50.00,65.62,3.376441
509,2.035104,56.25,62.50,2.873746
510,1.907570,59.38,59.38,2.989236
511,1.799087,43.75,53.12,3.177577
512,1.589515,50.00,62.50,3.049172
513,1.894319,43.75,56.25,3.122527
514,1.765941,53.12,59.38,2.758306
515,2.211659,34.38,31.25,3.200019
516,1.926721,43.75,62.50,2.724218
517,1.685652,50.00,62.50,3.235256
518,2.075508,46.88,43.75,2.751223
519,2.215523,43.75,50.00,3.130743
520,1.891311,40.62,59.38,2.886516
521,1.619601,62.50,62.50,2.875664
522,1.633647,50.00,43.75,3.157706
523,1.914478,40.62,50.00,2.513914
524,1.898968,62.50,56.25,2.145629
525,2.166741,50.00,50.00,2.638291
526,2.156372,43.75,40.62,2.881466
527,1.402081,62.50,71.88,3.037621
528,2.179256,43.75,40.62,2.714499
529,2.055694,40.62,50.00,2.763069
530,1.674773,46.88,59.38,2.879793
531,1.808192,59.38,62.50,2.343640
532,2.066926,37.50,46.88,2.237017
533,1.754724,43.75,62.50,2.373993
534,1.715127,62.50,50.00,2.861672
535,2.277061,31.25,46.88,2.903726
536,1.567102,56.25,68.75,2.471076
537,1.776620,46.88,50.00,2.696045
538,1.910153,50.00,59.38,2.764218
539,1.751590,62.50,56.25,3.070524
540,1.967070,50.00,56.25,2.382512
541,2.139323,50.00,43.75,2.993831
542,1.458438,46.88,78.12,2.295572
543,1.985679,68.75,56.25,2.397794
544,1.549707,53.12,65.62,2.767152
545,1.643794,56.25,59.38,2.689740
546,2.131269,43.75,37.50,2.948957
547,2.093214,37.50,53.12,2.927541
548,1.872854,50.00,56.25,2.893581
549,1.939077,40.62,50.00,2.807563
550,1.754832,56.25,62.50,2.635862
551,2.056134,56.25,40.62,2.443026
552,1.965289,62.50,53.12,3.164801
553,1.930257,56.25,59.38,2.691149
554,1.559988,62.50,56.25,2.954778
555,2.103625,59.38,53.12,2.380954
556,1.882289,59.38,50.00,2.713244
557,2.195893,43.75,31.25,2.436319
558,1.575092,71.88,59.38,2.325541
559,1.676714,65.62,53.12,2.411530
560,2.463828,56.25,40.62,2.352302
561,1.807585,53.12,53.12,2.697914
562,1.914405,56.25,43.75,2.301268
563,1.791564,56.25,53.12,2.182461
564,1.795388,43.75,46.88,2.785053
565,2.109757,43.75,40.62,2.543600
566,2.001717,50.00,43.75,2.319252
567,2.114402,40.62,37.50,2.545759
568,1.833518,53.12,53.12,2.475826
569,1.969805,46.88,46.88,2.518364
570,2.003897,46.88,40.62,2.337693
571,2.199343,46.88,31.25,2.530517
572,1.852320,40.62,53.12,2.522237
573,1.727346,62.50,59.38,2.312998
574,1.904866,62.50,40.62,2.780191
575,1.808904,53.12,65.62,2.846122
576,1.895081,53.12,59.38,2.383391
577,1.881869,53.12,50.00,2.680542
578,2.185865,46.88,37.50,2.546536
579,1.576820,68.75,56.25,3.125841
580,1.706734,56.25,62.50,2.671752
581,1.863468,65.62,50.00,2.735599
582,1.969121,40.62,62.50,2.831977
583,1.670281,50.00,62.50,2.529380
584,1.691989,46.88,56.25,2.170163
585,1.997409,31.25,43.75,2.806416
586,2.138064,53.12,46.88,2.574805
587,1.895203,46.88,53.12,2.008529
588,1.913573,56.25,46.88,2.476468
589,1.959710,46.88,50.00,2.846067
590,1.892328,43.75,65.62,2.454629
591,1.541674,56.25,62.50,2.397734
592,2.011792,50.00,59.38,2.219639
593,1.940684,53.12,56.25,2.035259
594,2.248390,43.75,50.00,2.563799
595,2.130835,62.50,46.88,2.303286
596,1.700192,65.62,56.25,2.503845
597,1.832235,53.12,50.00,2.295161
598,1.603335,65.62,53.12,2.392554
599,1.908676,40.62,50.00,2.277125
600,1.718055,56.25,56.25,2.367926
601,1.669865,56.25,65.62,2.007502
602,2.033657,50.00,43.75,2.319794
603,2.232478,40.62,31.25,2.196870
604,1.522185,62.50,65.62,2.623597
605,1.940469,53.12,43.75,2.566480
606,1.614147,50.00,53.12,2.343221
607,1.616388,62.50,59.38,2.504602
608,2.342574,43.75,43.75,2.718838
609,1.951050,43.75,53.12,2.081261
610,2.141247,34.38,43.75,2.259774
611,1.991354,59.38,46.88,2.345176
612,1.924238,43.75,50.00,2.212497
613,1.949984,53.12,50.00,2.447512
614,1.748287,53.12,53.12,2.682332
615,1.879353,43.75,53.12,2.438289
616,1.773058,53.12,56.25,2.053213
617,1.869462,37.50,53.12,2.615489
618,1.721445,68.75,53.12,2.724711
619,2.298491,50.00,37.50,2.365531
620,2.643798,43.75,31.25,2.717982
621,1.917578,50.00,56.25,2.177223
622,1.788218,46.88,46.88,2.497608
623,1.731640,68.75,62.50,2.525941
624,1.642940,46.88,50.00,1.954145
625,1.918530,62.50,40.62,2.453660
626,1.888992,62.50,53.12,2.353149
627,1.878099,50.00,37.50,2.358828
628,1.803337,40.62,50.00,2.189526
629,1.772340,62.50,46.88,2.220523
630,1.711560,59.38,46.88,2.509652
631,1.595351,65.62,59.38,2.589419
632,1.754574,50.00,50.00,2.573828
633,1.471718,56.25,56.25,2.370008
634,2.007223,46.88,53.12,2.349286
635,1.828641,50.00,46.88,2.596145
636,1.836874,50.00,46.88,2.286663
637,1.710431,59.38,46.88,2.370339
638,1.923267,53.12,46.88,2.499358
639,1.819119,65.62,46.88,2.150254
640,2.017128,53.12,40.62,2.561914
641,1.774095,46.88,53.12,2.512960
642,1.732115,40.62,53.12,2.596485
643,1.803676,62.50,46.88,2.696486
644,1.705970,59.38,53.12,2.306195
645,2.040669,43.75,50.00,2.264452
646,1.933515,56.25,46.88,2.664791
647,1.875920,50.00,31.25,2.280643
648,1.797937,43.75,59.38,1.940625
649,1.823166,40.62,62.50,2.064460
650,1.524784,68.75,71.88,1.912658
651,1.905203,53.12,40.62,2.569095
652,1.447582,65.62,53.12,2.282865
653,1.819125,65.62,46.88,2.270535
654,1.803537,43.75,62.50,2.589845
655,1.764690,59.38,46.88,2.833860
656,1.699963,53.12,56.25,2.401458
657,1.742102,62.50,53.12,2.163860
658,1.850224,56.25,43.75,2.353323
659,1.775502,46.88,59.38,2.297386
660,1.868698,50.00,46.88,2.128735
661,2.117201,59.38,34.38,2.251100
662,1.812247,59.38,43.75,2.292349
663,2.116169,59.38,40.62,2.285794
664,1.776463,46.88,50.00,2.303272
665,1.824248,37.50,53.12,2.330779
666,1.856284,53.12,59.38,2.418591
667,1.789860,50.00,62.50,2.382679
668,1.891335,37.50,40.62,2.568101
669,1.899442,37.50,46.88,2.056812
670,1.726179,56.25,62.50,1.989949
671,1.823690,65.62,40.62,2.648081
672,1.827379,65.62,43.75,2.528451
673,1.827472,53.12,43.75,2.350964
674,1.897810,56.25,40.62,2.202322
675,1.822271,50.00,46.88,2.173713
676,1.857608,56.25,50.00,2.436635
677,1.999318,56.25,34.38,2.712836
678,1.646645,46.88,62.50,2.277750
679,1.764067,59.38,53.12,1.908722
680,2.072575,50.00,43.75,2.222681
681,1.748008,56.25,68.75,2.001744
682,1.781424,53.12,46.88,2.354474
683,1.897525,53.12,31.25,2.513551
684,1.986610,53.12,40.62,2.148064
685,2.153253,37.50,40.62,2.130467
686,1.568163,59.38,56.25,2.805353
687,1.733995,65.62,59.38,2.595126
688,1.599703,56.25,62.50,2.519803
689,1.765180,46.88,59.38,2.494263
690,1.753162,53.12,56.25,2.498105
691,1.965795,50.00,46.88,2.445994
692,1.611744,62.50,56.25,2.774825
693,1.723604,68.75,46.88,1.997491
694,2.000680,43.75,46.88,2.314129
695,1.882892,59.38,34.38,2.295495
696,1.927347,50.00,34.38,2.037795
697,1.857182,56.25,56.25,2.206949
698,1.693663,59.38,56.25,1.900629
699,1.726418,53.12,56.25,2.355134
