245,	0.66,	53.12,	1.34,	0.41
246,	0.62,	62.50,	1.26,	0.39
247,	0.67,	65.62,	1.01,	0.47
248,	0.81,	50.00,	1.34,	0.25
249,	0.71,	62.50,	1.33,	0.56
250,	0.65,	65.62,	1.24,	0.31
251,	0.62,	62.50,	0.89,	0.27
252,	0.61,	62.50,	1.26,	0.46
253,	0.63,	62.50,	1.12,	0.57
254,	0.77,	68.75,	0.97,	0.28
255,	0.85,	50.00,	1.20,	0.42
256,	0.59,	65.62,	1.27,	0.25
257,	0.93,	56.25,	1.21,	0.21
258,	0.67,	59.38,	1.31,	0.40
259,	0.78,	62.50,	1.10,	0.22
260,	1.06,	56.25,	1.54,	0.29
261,	0.67,	65.62,	1.36,	0.40
262,	0.72,	62.50,	0.90,	0.67
263,	0.75,	62.50,	1.08,	0.36
264,	0.80,	62.50,	1.11,	0.31
265,	0.78,	56.25,	1.11,	0.23
266,	0.77,	56.25,	1.11,	0.39
267,	0.65,	53.12,	0.94,	0.40
268,	0.83,	59.38,	1.29,	0.46
269,	0.63,	65.62,	1.13,	0.33
270,	0.89,	53.12,	1.17,	0.28
271,	0.70,	59.38,	1.11,	0.12
272,	0.79,	65.62,	1.15,	0.35
273,	0.71,	62.50,	1.08,	0.58
274,	0.79,	68.75,	1.19,	0.18
275,	0.60,	68.75,	1.01,	0.16
276,	0.68,	59.38,	0.96,	0.24
277,	0.70,	62.50,	1.02,	0.25
278,	0.74,	50.00,	1.07,	0.33
279,	0.80,	56.25,	1.13,	0.22
280,	0.56,	68.75,	1.18,	0.13
281,	0.79,	56.25,	1.14,	0.18
282,	0.66,	59.38,	1.10,	0.19
283,	0.78,	59.38,	1.08,	0.34
284,	0.66,	62.50,	1.10,	0.09
285,	0.81,	65.62,	1.17,	0.38
286,	0.73,	59.38,	1.20,	0.36
287,	0.79,	50.00,	1.06,	0.14
288,	0.65,	68.75,	1.12,	0.13
289,	0.62,	62.50,	0.95,	0.34
290,	0.84,	53.12,	1.04,	0.26
291,	0.73,	59.38,	1.27,	0.40
292,	0.73,	62.50,	1.06,	0.11
293,	0.64,	59.38,	1.11,	0.23
294,	0.80,	46.88,	0.99,	0.20
