251,	0.470287,	81.25,	1.385167
252,	0.790698,	53.12,	1.239635
253,	0.902907,	56.25,	1.364000
254,	0.839118,	46.88,	1.453506
255,	0.820181,	56.25,	1.336028
256,	0.729213,	56.25,	1.283850
257,	0.695458,	56.25,	1.231101
258,	0.895789,	34.38,	1.134351
259,	0.753188,	56.25,	1.269037
260,	0.914638,	37.50,	1.230342
261,	0.621975,	65.62,	1.334217
262,	0.746846,	62.50,	1.358387
263,	0.696373,	56.25,	1.212691
264,	0.688058,	68.75,	1.147502
265,	0.910955,	50.00,	1.311850
266,	0.705426,	46.88,	1.247329
267,	0.891104,	53.12,	1.281477
268,	0.882945,	50.00,	1.193287
269,	0.720973,	62.50,	1.193709
270,	0.734212,	56.25,	1.169438
271,	0.682968,	59.38,	1.497359
272,	0.892012,	50.00,	1.318409
273,	0.819203,	50.00,	1.027977
274,	0.815821,	46.88,	1.270125
275,	0.743921,	56.25,	1.521350
276,	0.693827,	68.75,	0.942314
277,	0.964377,	40.62,	0.930246
278,	0.671056,	62.50,	1.025716
279,	0.923172,	50.00,	1.346982
280,	0.523225,	78.12,	1.160022
281,	0.744199,	53.12,	1.029160
282,	0.683273,	56.25,	1.227179
283,	0.591382,	65.62,	1.532246
284,	0.769007,	59.38,	1.211849
285,	0.887382,	43.75,	1.421205
286,	0.794427,	50.00,	1.283861
287,	0.940265,	37.50,	1.259014
288,	0.814637,	50.00,	1.217236
289,	0.850727,	53.12,	1.158701
290,	0.622869,	65.62,	1.101025
291,	0.693250,	53.12,	1.203467
292,	0.917645,	40.62,	1.499423
293,	0.709593,	59.38,	1.128555
294,	0.798219,	59.38,	1.062901
295,	0.746333,	56.25,	0.975411
296,	0.772495,	62.50,	0.846372
297,	0.794464,	53.12,	1.041417
298,	0.750778,	46.88,	0.890545
299,	0.666242,	65.62,	0.989370
300,	0.720304,	46.88,	1.062355
301,	0.777778,	50.00,	0.990584
302,	0.870671,	46.88,	0.996296
303,	0.740388,	53.12,	1.033982
304,	0.971858,	37.50,	0.944228
305,	0.595690,	71.88,	1.309697
306,	0.745021,	46.88,	1.117766
307,	0.747067,	59.38,	1.020281
308,	0.716014,	50.00,	1.082466
309,	0.574778,	68.75,	1.247405
310,	0.842438,	43.75,	1.339396
311,	0.645266,	56.25,	1.043874
312,	0.537905,	75.00,	1.063887
313,	0.697263,	65.62,	1.196408
314,	0.874404,	43.75,	0.988073
315,	0.626883,	65.62,	1.034161
316,	0.681147,	68.75,	1.261132
317,	0.871112,	37.50,	1.076827
318,	0.695659,	53.12,	0.990647
319,	0.778159,	62.50,	1.198313
320,	0.770417,	46.88,	0.962125
321,	0.679268,	59.38,	1.194594
322,	0.800478,	53.12,	0.901325
323,	0.662491,	68.75,	0.852922
324,	0.697690,	59.38,	1.222131
325,	0.853745,	50.00,	1.236258
326,	0.887719,	50.00,	1.401386
327,	0.843154,	50.00,	1.110608
328,	0.946271,	43.75,	1.137189
329,	0.803556,	56.25,	1.234131
330,	0.791857,	43.75,	1.130080
331,	0.696627,	53.12,	1.019729
332,	0.673087,	56.25,	1.103673
333,	0.817081,	50.00,	0.941284
334,	0.821740,	46.88,	1.118179
335,	0.813896,	46.88,	0.882119
336,	0.705321,	59.38,	1.256816
337,	0.546112,	71.88,	1.627916
338,	0.900039,	43.75,	1.330936
339,	0.903663,	43.75,	1.218133
340,	0.839625,	43.75,	1.170180
341,	0.916383,	31.25,	0.826688
342,	0.694636,	62.50,	0.955062
343,	0.792800,	40.62,	0.884967
344,	0.738461,	50.00,	1.026323
345,	0.704034,	65.62,	1.344330
346,	0.680448,	62.50,	1.068790
347,	0.861047,	37.50,	1.148366
348,	0.733249,	43.75,	1.314008
349,	0.698202,	56.25,	1.069619
350,	0.889077,	43.75,	0.925944
351,	0.716878,	53.12,	1.019274
352,	0.670281,	65.62,	1.098053
353,	0.889480,	37.50,	1.121065
354,	0.697751,	56.25,	1.303818
355,	0.625401,	59.38,	1.350073
356,	0.843965,	53.12,	0.927828
357,	0.739392,	53.12,	0.915473
358,	0.886320,	46.88,	1.241227
359,	0.709624,	62.50,	1.018921
360,	0.951568,	34.38,	0.920752
361,	0.848091,	50.00,	1.027177
362,	0.747646,	56.25,	1.088057
363,	0.781429,	53.12,	1.038636
364,	0.807221,	46.88,	1.128064
365,	0.773893,	46.88,	1.217157
366,	0.751821,	53.12,	1.173928
367,	0.726106,	50.00,	1.128289
368,	0.685774,	56.25,	1.204878
369,	0.900388,	46.88,	0.957872
370,	0.820617,	43.75,	1.047050
